Wolf IV;//name---------------------------------------Player
     46;//effect number		
       0.000000;//parameter1		
       19.000000;//parameter2		
       300.000000;//parameter3		
       -1.000000;//parameter4		
     27;//effect number		
      6.000000;//parameter1		
       50.000000;//parameter2		
       1.300000;//parameter3		
       1.700000;//parameter4 		
     end_effects;
  end_timed_block;
  begin_specialties;//
  health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    2200.000000;//parameter2
    2200.000000;//parameter3
  fly;//description
    4;//number
    1.000000;//parameter0
    1.000000;//parameter1
    0.000000;//parameter2
    1.000000;//parameter3
  end_specialties;
Wa-wolf;//name---------------------------------------
  36;//identifier
  3;//class
  wolf2.png;//texture
  1;//draw layer
  116;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  20;//primary AI tactic from AI_tactic.dat
  9;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  1.000000;//creature size
  6.000000;//creature weight (affects pushing)
  0.86000;//maximum movement speed
  0.000000;//minimum movement speed
  1.6000;//leg animation speed
  1.00000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  64;//weapon number
  5.000000;//weapon_x
  25.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  wolfhit2.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
 wolfhit4.wav;//sample name
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
 2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    44;//effect number
      1.000000;//parameter1
      1.000000;//parameter2
      9.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
300;//interval in milliseconds -----scared humans
    begin_conditions;    
    14;//condition
      17.000000;//condition parameter0
      400.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
      4000.000000;//parameter3
      -1.000000;//parameter4
    end_effects;
500;//interval in milliseconds -----scared bear
    begin_conditions;    
    14;//condition
      56.000000;//condition parameter0
      400.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
      4000.000000;//parameter3
      -1.000000;//parameter4
    end_effects;
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
   230.000000;//parameter2
    230.000000;//parameter3
 knife hurts;//description
    1;//number
    9.000000;//parameter0
    10.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Alien Tank;//name---------------------------------------
  37;//identifier
  3;//class
  alientank.png;//texture
  1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  18;//particle to show on radar, -1=none
  7;//primary AI tactic from AI_tactic.dat
  7;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.400000;//creature size
  400.000000;//creature weight (affects pushing)
 0.4300000;//maximum movement speed
  0.000000;//minimum movement speed
  7.000000;//leg animation speed
  0.200000;//turn speed
  0.200000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  51;//weapon number
  0.000000;//weapon_x
  28.000000;//weapon_y
  2;//blood particle
  1;//bars visible when player hovers mouse on top
  1.200000;//death animation speed
  0;//creature can move from area to another
  2000.000000;//AI hear range
  1000.000000;//AI see range
  6.200000;//AI see angle
  begin_footstep_sounds;//
  fighter_move.wav;//      
  end_footstep_sounds;
  begin_hit_sounds;//
  hit.wav;//sample name  
  end_hit_sounds;
  begin_die_sounds;//
  explosion1.wav;//sample name
  explosion2.wav;//sample name 
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
    2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    44;//effect number                 add PP
      13.000000;//parameter1
      1.000000;//parameter2
      9.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
	0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
	15;//condition              player nearer
    800.000000;//condition parameter0
    0.000000;//condition parameter1      
    end_conditions;
    begin_effects;
  	36;//effect number           shake
    6.000000;//parameter1
    600.000000;//parameter2
    0.000000;//parameter3
    0.000000;//parameter4  
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
300;//interval in milliseconds -----scared egg layers
    begin_conditions;    
    14;//condition
      59.000000;//condition parameter0
      500.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
      4000.000000;//parameter3
      -1.000000;//parameter4
    end_effects;
	  1000;//interval in milliseconds -----tank to tank combat
    begin_conditions;
    14;//condition
      50.000000;//condition parameter0
      350.000000;//condition parameter1       
    end_conditions;
    begin_effects;
    1;//effect number
      1000.000000;//parameter1
      -1.000000;//parameter2
     0.300000;//parameter3
      0.000000;//parameter4
    end_effects;
	  1000;//interval in milliseconds -----evasive manouvers
    begin_conditions;
	    14;//condition
      50.000000;//condition parameter0
      350.000000;//condition parameter1  
    8;//condition
      20.000000;//condition parameter0
      0.000000;//condition parameter1       
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
    6000.000000;//parameter3
    -1.000000;//parameter4
	1;//effect number
	4000.000000;//parameter1
    -1.000000;//parameter2
    1.200000;//parameter3
    0.000000;//parameter4
	27;//effect number  ---flash
    7.000000;//parameter1
    100.000000;//parameter2
    1.30000;//parameter3
    2.000000;//parameter4 
    end_effects;
  end_timed_block;
  begin_specialties;//
  health;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    1100.000000;//parameter2
    1100.000000;//parameter3
resistance to projectile 1;//description
    1;//number
    4.000000;//parameter0
    0.900000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
resistance to projectile 2;//description
    1;//number
    5.000000;//parameter0
    0.900000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
	resistance to fire;//description
    1;//number
    7.000000;//parameter0
    0.2000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Dark Alien (proj);//name---------------------------------------
  38;//identifier
  3;//class
  dark_alienelite.png;//texture
  1;//draw layer
  86;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  31;//particle to show on radar, -1=none
  17;//primary AI tactic from AI_tactic.dat   0
  9;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  1.000000;//creature size
  2.000000;//creature weight (affects pushing)
  0.650000;//maximum movement speed
  0.000000;//minimum movement speed
  1.200000;//leg animation speed
  1.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  50;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  45;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  900.000000;//AI hear range
  600.000000;//AI see range
  6.000000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
  begin_hit_sounds;//
  squish01.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
  shriek1.wav;//sample name
  shriek2.wav;//sample name
  shriek3.wav;//sample name
  shriek4.wav;//sample name
  shriek5.wav;//sample name
  end_die_sounds;
  begin_eat_block;//
  end_eat_block;
  begin_death_block;//
  2;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
    44;//effect number
      1.500000;//parameter1
      1.000000;//parameter2
      9.000000;//parameter3
      0.000000;//parameter4    
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
300;//interval in milliseconds -----scared egg layers
    begin_conditions;    
    14;//condition
      59.000000;//condition parameter0
      500.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
      4000.000000;//parameter3
      -1.000000;//parameter4
    end_effects;
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    160.000000;//parameter2
    160.000000;//parameter3
  knife hurts;//description
    1;//number
   9.000000;//parameter0
    10.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Confederacy transport;//name---------------------------------------
  39;//identifier
  4;//class
  transport.png;//texture
  2;//draw layer
  -2;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  21;//particle to show on radar, -1=none
  1;//primary AI tactic from AI_tactic.dat
  1;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  2.500000;//creature size
  200.000000;//creature weight (affects pushing)
  0.400000;//maximum movement speed
  0.200000;//minimum movement speed
  0.000000;//leg animation speed
  0.060000;//turn speed
  0.010000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  0;//weapon number
  0.000000;//weapon_x
  128.000000;//weapon_y
  2;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  900.000000;//AI hear range
  500.000000;//AI see range
  6.000000;//AI see angle
  begin_footstep_sounds;//
  none.wav;//      
  end_footstep_sounds;
  begin_hit_sounds;//
  none.wav;//  
  end_hit_sounds;
